NOMBRE_ELECCION,AÑO_ELECCION,PAIS,REGION,DEPTO,MUNICIPIO,PARTIDO,NOMBRE_PARTIDO,SEXO,RAZA,ANALFABETOS,ALFABETOS,SEXO,RAZA,PRIMARIA,NIVEL MEDIO,UNIVERSITARIOS
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,San Jorge,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1700,1788,hombres,GARIFUNAS,985,779,24
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Rivas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2707,3018,hombres,GARIFUNAS,1371,799,848
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,San Juan del Sur,PDN,Partido Democratico de N..,hombres,GARIFUNAS,683,3904,hombres,GARIFUNAS,614,2333,957
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Cardenas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1509,3571,hombres,GARIFUNAS,420,1283,1868
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Moyogalpa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,600,2936,hombres,GARIFUNAS,1811,498,627
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Altagracia,PDN,Partido Democratico de N..,hombres,GARIFUNAS,774,7318,hombres,GARIFUNAS,2824,2535,1959
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Alfaro Ruiz,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1552,5987,hombres,GARIFUNAS,2308,2851,828
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Atenas,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2233,3103,hombres,GARIFUNAS,1288,826,989
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Central Alajuela,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,83,3436,hombres,GARIFUNAS,586,2651,199
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Grecia,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,710,1837,hombres,GARIFUNAS,863,913,61
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Guatuso,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2456,5577,hombres,GARIFUNAS,2034,1725,1818
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Los Chiles,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2067,5785,hombres,GARIFUNAS,2133,1853,1799
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Naranjo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2094,2569,hombres,GARIFUNAS,1610,715,244
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Orotina,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1773,6590,hombres,GARIFUNAS,2401,1885,2304
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Palmares,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1419,3944,hombres,GARIFUNAS,1513,309,2122
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Poás,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,719,4976,hombres,GARIFUNAS,1459,1229,2288
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,San Carlos,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1793,5937,hombres,GARIFUNAS,2702,1525,1710
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,San Mateo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1260,4773,hombres,GARIFUNAS,854,2713,1206
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,San Ramón,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1044,3541,hombres,GARIFUNAS,1723,690,1128
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Upala,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,699,5943,hombres,GARIFUNAS,1996,1007,2940
Elecciones Municipales,2005,Costa Rica,REGION 1,Alajuela,Valverde Vega,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1263,970,hombres,GARIFUNAS,141,642,187
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Alvarado,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2449,1718,hombres,GARIFUNAS,4,1036,678
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Cartago,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2773,3352,hombres,GARIFUNAS,493,2651,208
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,El Guarco,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1202,5836,hombres,GARIFUNAS,1932,2611,1293
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Jiménez,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2403,3034,hombres,GARIFUNAS,736,1010,1288
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,La Unión,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2045,4560,hombres,GARIFUNAS,618,1478,2464
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Oreamuno,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2318,4887,hombres,GARIFUNAS,1787,506,2594
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Paraíso,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1837,2869,hombres,GARIFUNAS,2226,637,6
Elecciones Municipales,2005,Costa Rica,REGION 1,Cartago,Turrialba,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,561,2566,hombres,GARIFUNAS,370,2059,137
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Abangares,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2467,3934,hombres,GARIFUNAS,2924,323,687
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Bagaces,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1522,5322,hombres,GARIFUNAS,2894,2411,17
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Cañas,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2681,5212,hombres,GARIFUNAS,1306,2874,1032
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Carrillo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2810,2265,hombres,GARIFUNAS,658,643,964
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Hojancha,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2545,3707,hombres,GARIFUNAS,295,2980,432
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,La Cruz,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,197,3655,hombres,GARIFUNAS,748,2351,556
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Liberia,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,150,3062,hombres,GARIFUNAS,537,1965,560
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Nandayure,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2809,4546,hombres,GARIFUNAS,1802,2143,601
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Nicoya,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1538,5932,hombres,GARIFUNAS,1937,1075,2920
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Santa Cruz,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2500,4988,hombres,GARIFUNAS,2203,2050,735
Elecciones Municipales,2005,Costa Rica,REGION 2,Guanacaste,Tilarán,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,442,2233,hombres,GARIFUNAS,661,394,1178
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Barba,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1267,1471,hombres,GARIFUNAS,512,19,940
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Belén,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2488,4782,hombres,GARIFUNAS,636,1936,2210
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Central Heredia,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1002,2729,hombres,GARIFUNAS,39,2263,427
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Flores,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2798,2827,hombres,GARIFUNAS,460,322,2045
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,San Isidro,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2819,3246,hombres,GARIFUNAS,574,904,1768
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,San Pablo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,564,6393,hombres,GARIFUNAS,1936,1874,2583
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,San Rafael,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2330,3968,hombres,GARIFUNAS,1657,2055,256
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Santa Bárbara,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1297,7901,hombres,GARIFUNAS,2355,2815,2731
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Santo Domingo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2246,3198,hombres,GARIFUNAS,1138,391,1669
Elecciones Municipales,2005,Costa Rica,REGION 2,Heredia,Saraqpiquí,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2568,4103,hombres,GARIFUNAS,2494,873,736
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Central Limón,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,663,5598,hombres,GARIFUNAS,1539,2826,1233
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Guácimo,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2766,6151,hombres,GARIFUNAS,2489,1911,1751
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Matina,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,404,3834,hombres,GARIFUNAS,1421,1720,693
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Pococí,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2909,7555,hombres,GARIFUNAS,2323,2762,2470
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Siquirres,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1463,3463,hombres,GARIFUNAS,1843,915,705
Elecciones Municipales,2005,Costa Rica,REGION 3,Limon,Talamanca,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,473,5760,hombres,GARIFUNAS,2615,2018,1127
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Aguirre,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2628,5004,hombres,GARIFUNAS,1626,1152,2226
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Buenos Aires,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2211,3294,hombres,GARIFUNAS,2151,940,203
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Central Puntarenas,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,542,5358,hombres,GARIFUNAS,1900,851,2607
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Corredores,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1938,4511,hombres,GARIFUNAS,2259,664,1588
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Coto Brus,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1938,4447,hombres,GARIFUNAS,2576,249,1622
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Esparza,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1616,3964,hombres,GARIFUNAS,1103,683,2178
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Garabito,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,2958,2561,hombres,GARIFUNAS,2165,358,38
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Golfito,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,34,4191,hombres,GARIFUNAS,902,2769,520
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Montes de Oro,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,467,6525,hombres,GARIFUNAS,2321,2510,1694
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Osa,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,300,4245,hombres,GARIFUNAS,613,1523,2109
Elecciones Municipales,2005,Costa Rica,REGION 3,Puntarenas,Parrita,PLN,Partido Liberacion Nacional,hombres,GARIFUNAS,1352,2042,hombres,GARIFUNAS,1095,515,432
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,La Ceiba,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2457,2065,hombres,GARIFUNAS,141,567,1357
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,El Porvenir,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2091,3832,hombres,GARIFUNAS,1874,1629,329
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,Esparta,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,362,1907,hombres,GARIFUNAS,261,989,657
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,Jutiapa,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1096,5437,hombres,GARIFUNAS,1872,1547,2018
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,La Masica,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1126,4692,hombres,GARIFUNAS,1605,2860,227
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,San Francisco,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,720,5860,hombres,GARIFUNAS,2659,1592,1609
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,Tela,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,890,4963,hombres,GARIFUNAS,2795,83,2085
Elecciones Municipales,2001,HONDURAS,REGION 1,Atlántida   ,Arizona,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,697,4840,hombres,GARIFUNAS,2654,884,1302
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Colón,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,682,6213,hombres,GARIFUNAS,2384,2515,1314
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Chagres,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1437,2033,hombres,GARIFUNAS,734,1032,267
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Donoso,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2079,2693,hombres,GARIFUNAS,1763,74,856
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Portobelo,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2242,5405,hombres,GARIFUNAS,2212,1508,1685
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Santa Isabel,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1997,5480,hombres,GARIFUNAS,1829,872,2779
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Trujillo,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2652,3774,hombres,GARIFUNAS,567,2151,1056
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Balfate,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,703,3096,hombres,GARIFUNAS,213,2589,294
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Iriona,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2998,3300,hombres,GARIFUNAS,1720,1441,139
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Limón,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,392,3335,hombres,GARIFUNAS,753,2163,419
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Saba,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,625,1623,hombres,GARIFUNAS,62,1311,250
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Santa Fé,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2131,3769,hombres,GARIFUNAS,1175,1114,1480
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Santa Rosa de Aguan,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2909,4381,hombres,GARIFUNAS,1003,635,2743
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Sonaguera,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2147,6574,hombres,GARIFUNAS,2954,2374,1246
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Tocoa,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,72,2822,hombres,GARIFUNAS,919,429,1474
Elecciones Municipales,2001,HONDURAS,REGION 1,Colón   ,Bonito Oriental,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2939,3845,hombres,GARIFUNAS,863,1924,1058
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Comayagua,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2016,5063,hombres,GARIFUNAS,857,1716,2490
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Ajuterique,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2622,4827,hombres,GARIFUNAS,573,1857,2397
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,El Rosario,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2337,3253,hombres,GARIFUNAS,2233,161,859
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Esquias,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2358,1952,hombres,GARIFUNAS,559,1029,364
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Humuya,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2016,6042,hombres,GARIFUNAS,1087,2405,2550
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,La Libertad,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1974,5390,hombres,GARIFUNAS,1152,2304,1934
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Lamani,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2955,4142,hombres,GARIFUNAS,1148,2656,338
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,La Trinidad,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,355,4195,hombres,GARIFUNAS,2158,1125,912
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Lejamani,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2127,5872,hombres,GARIFUNAS,1544,2834,1494
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Meambar,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,613,5632,hombres,GARIFUNAS,1923,1901,1808
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Minas de Oro,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1520,5342,hombres,GARIFUNAS,2936,1269,1137
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Ojos de AGua,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1181,4588,hombres,GARIFUNAS,1743,164,2681
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,San Jerónimo,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1805,6046,hombres,GARIFUNAS,1121,2740,2185
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,San José Comayagua,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1421,3225,hombres,GARIFUNAS,1405,351,1469
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,San José del Potrero,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2491,3638,hombres,GARIFUNAS,1617,82,1939
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,San Luis,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2759,6260,hombres,GARIFUNAS,2853,2660,747
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,San Sebastián,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1753,4745,hombres,GARIFUNAS,2922,590,1233
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Siguatepeque,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,80,3694,hombres,GARIFUNAS,1840,1720,134
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Villa de San Antonio,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2064,5227,hombres,GARIFUNAS,2903,1607,717
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Las Lajas,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,582,6854,hombres,GARIFUNAS,2594,2471,1789
Elecciones Municipales,2001,HONDURAS,REGION 1,Comayagua   ,Taulabe,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1454,2306,hombres,GARIFUNAS,1158,593,555
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Santa Rosa de Copán,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1585,2942,hombres,GARIFUNAS,88,485,2369
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Cabañas,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1282,5300,hombres,GARIFUNAS,2985,80,2235
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Concepción,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2447,2474,hombres,GARIFUNAS,179,2086,209
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Copán Ruinas,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1524,4021,hombres,GARIFUNAS,707,949,2365
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Corquin,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1799,3393,hombres,GARIFUNAS,2754,596,43
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Cucuyagua,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,821,4800,hombres,GARIFUNAS,1573,1195,2032
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Dolores,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2808,3719,hombres,GARIFUNAS,2014,561,1144
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Dulce Nombre,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,981,5166,hombres,GARIFUNAS,1754,1424,1988
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,El Paraíso,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,463,2800,hombres,GARIFUNAS,580,2191,29
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Florida,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,445,2874,hombres,GARIFUNAS,448,2322,104
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,La Jigua,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,73,3114,hombres,GARIFUNAS,1972,658,484
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,La Unión,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2208,3691,hombres,GARIFUNAS,616,2798,277
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Nueva Arcadia,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1810,6652,hombres,GARIFUNAS,1883,2931,1838
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Agustín,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,87,6185,hombres,GARIFUNAS,1890,1508,2787
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Antonio,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,18,5825,hombres,GARIFUNAS,2716,1381,1728
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Jerónimo,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1215,3436,hombres,GARIFUNAS,1187,498,1751
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San José,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1296,5609,hombres,GARIFUNAS,1837,1070,2702
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Juan de Opoa,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,748,3631,hombres,GARIFUNAS,1298,1910,423
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Nicolás,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2808,4401,hombres,GARIFUNAS,1491,395,2515
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,San Pedro,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,138,3322,hombres,GARIFUNAS,609,1121,1592
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Santa Rita,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,721,5424,hombres,GARIFUNAS,1789,2425,1210
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Trinidad,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,1126,4269,hombres,GARIFUNAS,2190,1907,172
Elecciones Municipales,2001,HONDURAS,REGION 1,Copán   ,Veracruz,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2899,6250,hombres,GARIFUNAS,1490,1939,2821
Elecciones Municipales,2001,HONDURAS,REGION 1,Cortés   ,San Pedro Sula,PHT,Partido Hondureño del trab.,hombres,GARIFUNAS,2323,4526,hombres,GARIFUNAS,1367,350,2809
